user_id,departure_address,latitude,longitude,arrival_datetime,max_duration,max_cost,num_passenger,num_luggage,with_children
1000,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-05-23 10:41:18.337484,90,15000,4,1,3
1001,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-08 15:29:36.117468,240,25000,5,2,3
1002,"정자동, 성남시, 경기도",37.359978,127.105793,2024-07-12 19:48:38.562732,60,20000,3,1,0
1003,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-05-20 23:31:49.797515,270,35000,1,1,3
1004,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-06-06 15:21:17.259910,90,25000,2,3,0
1005,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-06-10 16:19:02.908014,150,30000,6,6,2
1006,"삼성동, 강남구, 서울",37.514086,127.056364,2024-07-02 22:45:31.978085,300,35000,4,6,2
1007,"문흥동, 북구, 광주",35.179975,126.931675,2024-06-17 05:18:24.606594,60,20000,6,3,2
1008,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-07-09 21:16:53.791121,180,35000,3,4,2
1009,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-07-16 07:46:35.533338,210,15000,5,1,0
1010,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-05-21 20:41:16.181461,180,35000,1,1,2
1011,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-07-10 02:03:15.319782,180,25000,2,3,0
1012,"잠실동, 송파구, 서울",37.51154,127.082563,2024-05-23 06:53:20.324708,180,25000,3,1,1
1013,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-22 04:59:35.151206,180,25000,2,1,0
1014,"둔산동, 서구, 대전",36.354566,127.378047,2024-07-15 12:53:22.280056,150,30000,4,6,0
1015,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-04 07:09:56.430932,300,20000,5,3,0
1016,"단구동, 원주시, 강원도",37.341945,127.945571,2024-05-31 09:47:56.124321,180,20000,3,3,0
1017,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-21 19:53:22.630623,270,20000,4,3,1
1018,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-07-13 12:12:11.798337,120,20000,3,4,3
1019,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-08 08:53:25.016073,150,25000,1,1,0
1020,"부평동, 부평구, 인천",37.490398,126.725359,2024-06-05 10:02:40.118754,90,20000,4,4,2
1021,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-14 17:56:36.253834,180,30000,5,4,2
1022,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-06-11 05:31:40.020572,180,25000,5,6,1
1023,"전하동, 동구, 울산",35.482112,129.429259,2024-07-09 06:36:40.207403,90,30000,3,6,0
1024,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-07 13:51:50.085308,60,35000,2,1,1
1025,"범어동, 수성구, 대구",35.858366,128.628559,2024-06-24 21:16:26.705791,240,30000,4,6,2
1026,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-07-09 08:40:24.091385,270,35000,2,4,2
1027,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-06-04 13:02:03.396866,180,15000,6,6,0
1028,"전하동, 동구, 울산",35.482112,129.429259,2024-07-08 10:40:21.224432,150,25000,4,1,2
1029,"연수동, 연수구, 인천",37.418887,126.678118,2024-06-05 02:55:14.554770,210,30000,3,4,2
1030,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-06-02 20:39:34.700375,120,15000,2,2,1
1031,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-07-17 12:58:09.997226,90,30000,5,6,2
1032,"보정동, 용인시, 경기도",37.312194,127.107635,2024-06-06 23:26:18.805366,60,30000,6,5,1
1033,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-06-30 16:44:05.431032,240,25000,2,6,1
1034,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-06-01 19:19:41.586888,90,35000,4,5,3
1035,"학산동, 중구, 울산",35.553244,129.254319,2024-07-02 01:51:05.755928,210,15000,1,2,2
1036,"은행동, 중구, 대전",36.325645,127.423554,2024-07-02 09:49:29.685773,120,30000,2,3,1
1037,"단구동, 원주시, 강원도",37.341945,127.945571,2024-07-14 10:13:52.477765,60,15000,1,4,2
1038,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-05-24 01:57:25.571146,270,15000,5,2,3
1039,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-10 18:08:00.496173,120,30000,5,5,2
1040,"효목동, 동구, 대구",35.882869,128.636291,2024-05-25 18:08:16.568969,270,30000,2,2,1
1041,"지산동, 동구, 광주",35.140604,126.923725,2024-06-15 01:27:22.523224,150,30000,5,1,0
1042,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-14 20:03:00.069680,120,35000,1,2,1
1043,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-05-30 21:30:10.221152,240,20000,4,1,0
1044,"문흥동, 북구, 광주",35.179975,126.931675,2024-07-09 21:36:39.548245,60,30000,3,5,1
1045,"효목동, 동구, 대구",35.882869,128.636291,2024-06-17 20:18:25.501320,180,35000,6,2,1
1046,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-07-05 06:20:56.571481,120,20000,3,6,1
1047,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-13 19:55:56.653695,180,30000,1,1,1
1048,"치평동, 서구, 광주",35.151066,126.849492,2024-07-10 16:01:59.298199,300,25000,1,5,3
1049,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-07-14 20:11:42.251443,180,25000,2,5,1
1050,"둔산동, 서구, 대전",36.354566,127.378047,2024-06-19 18:37:25.890898,210,25000,5,1,3
1051,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-06-13 18:13:23.435624,240,25000,2,3,1
1052,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-06-21 06:35:39.425686,150,25000,1,2,1
1053,"삼산동, 남구, 울산",35.538377,129.337707,2024-07-12 23:43:31.908485,270,35000,6,3,1
1054,"학산동, 중구, 울산",35.553244,129.254319,2024-06-28 04:41:33.518342,90,25000,5,2,1
1055,"우동, 해운대구, 부산",35.163184,129.163564,2024-06-17 07:04:14.415510,60,25000,1,2,2
1056,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-02 01:57:05.759858,120,15000,2,5,3
1057,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-20 04:36:48.914473,150,20000,5,1,2
1058,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-07 14:26:15.160260,270,20000,3,1,0
1059,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-15 21:48:36.221724,180,20000,6,3,1
1060,"전하동, 동구, 울산",35.482112,129.429259,2024-06-20 19:47:27.952936,180,20000,5,2,3
1061,"우만동, 수원시, 경기도",37.293735,127.009632,2024-05-28 19:39:18.475856,300,25000,5,5,3
1062,"삼성동, 강남구, 서울",37.514086,127.056364,2024-07-12 17:54:04.182067,120,30000,2,1,3
1063,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-05-24 03:54:53.448247,120,35000,4,1,1
1064,"구월동, 남동구, 인천",37.449972,126.709778,2024-06-14 05:34:31.313248,180,30000,5,1,3
1065,"지산동, 동구, 광주",35.140604,126.923725,2024-06-04 13:54:08.250942,180,20000,1,5,2
1066,"단구동, 원주시, 강원도",37.341945,127.945571,2024-06-08 02:00:55.097460,240,15000,3,1,0
1067,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-27 01:51:30.828548,270,20000,5,3,0
1068,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-06-05 13:44:30.783335,150,25000,2,4,2
1069,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-07-13 06:25:46.454696,240,35000,5,5,1
1070,"문흥동, 북구, 광주",35.179975,126.931675,2024-05-23 07:44:41.459310,180,30000,4,5,2
1071,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-26 05:29:43.519995,180,35000,1,5,3
1072,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-13 10:05:57.462356,120,35000,1,3,0
1073,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-07-12 04:11:11.180341,270,15000,5,1,2
1074,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-06-28 09:26:37.718221,210,20000,2,5,1
1075,"은행동, 중구, 대전",36.325645,127.423554,2024-06-08 11:07:49.894423,180,30000,6,5,3
1076,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-06-18 02:29:05.661691,210,35000,5,1,0
1077,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-21 02:24:49.742429,120,30000,1,6,1
1078,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-06-26 12:04:07.871167,150,15000,5,3,1
1079,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-05 09:44:23.124278,90,35000,5,5,0
1080,"봉명동, 유성구, 대전",36.353342,127.335049,2024-07-10 00:59:17.728333,270,30000,4,2,2
1081,"연수동, 연수구, 인천",37.418887,126.678118,2024-05-24 16:16:59.993158,60,35000,5,4,0
1082,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-21 09:31:31.089020,240,35000,2,1,2
1083,"부평동, 부평구, 인천",37.490398,126.725359,2024-06-24 06:13:08.976832,60,25000,6,2,3
1084,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-07-19 04:14:58.969505,150,30000,6,1,0
1085,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-31 23:09:44.603035,90,15000,2,6,2
1086,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-05-24 08:10:34.807546,150,15000,1,1,0
1087,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-24 22:58:31.449359,150,30000,2,5,1
1088,"보정동, 용인시, 경기도",37.312194,127.107635,2024-06-15 10:03:39.788805,270,20000,4,3,1
1089,"단구동, 원주시, 강원도",37.341945,127.945571,2024-06-11 13:32:20.849728,120,30000,6,3,0
1090,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-20 09:33:29.919570,150,20000,4,1,2
1091,"정자동, 성남시, 경기도",37.359978,127.105793,2024-06-08 04:23:08.850217,60,30000,5,4,1
1092,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-07-15 03:21:50.690226,90,15000,6,3,3
1093,"치평동, 서구, 광주",35.151066,126.849492,2024-05-27 22:39:38.024126,180,35000,1,3,0
1094,"지산동, 동구, 광주",35.140604,126.923725,2024-07-01 18:24:19.004972,120,15000,1,6,2
1095,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-05-22 18:27:38.628260,180,25000,2,4,2
1096,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-06-05 06:58:21.139249,90,20000,4,3,1
1097,"정자동, 성남시, 경기도",37.359978,127.105793,2024-05-24 17:43:01.293947,300,30000,5,1,1
1098,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-05-24 18:11:42.982518,60,25000,5,6,2
1099,"은행동, 중구, 대전",36.325645,127.423554,2024-07-04 09:04:20.920959,150,30000,5,5,3
1100,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-07-02 19:12:03.302041,180,25000,1,5,3
1101,"퇴계동, 춘천시, 강원도",37.865694,127.724018,2024-06-25 06:42:15.083707,210,15000,4,3,1
1102,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-05-29 01:48:52.243091,270,25000,5,1,3
1103,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-06-11 03:40:56.205578,150,35000,4,4,2
1104,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-06-22 05:42:22.466839,240,30000,2,5,0
1105,"학산동, 중구, 울산",35.553244,129.254319,2024-05-26 18:00:36.552460,180,30000,3,6,2
1106,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-13 04:22:12.099758,240,30000,5,3,0
1107,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-06-19 01:31:28.527195,300,20000,5,1,1
1108,"둔산동, 서구, 대전",36.354566,127.378047,2024-07-15 14:05:17.365614,120,30000,2,1,2
1109,"지산동, 동구, 광주",35.140604,126.923725,2024-06-22 03:22:30.631592,240,15000,4,4,3
1110,"단구동, 원주시, 강원도",37.341945,127.945571,2024-05-29 10:47:03.167288,270,30000,3,5,2
1111,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-06-07 10:19:05.290721,300,30000,6,2,3
1112,"학산동, 중구, 울산",35.553244,129.254319,2024-07-13 14:34:01.085455,60,15000,6,6,2
1113,"우동, 해운대구, 부산",35.163184,129.163564,2024-06-10 19:36:02.862933,240,15000,4,4,3
1114,"치평동, 서구, 광주",35.151066,126.849492,2024-05-28 13:20:58.765614,60,30000,5,1,2
1115,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-06-05 10:26:22.755058,300,25000,3,4,0
1116,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-07 11:39:21.560097,60,35000,1,1,0
1117,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-14 03:10:21.714953,60,20000,4,4,0
1118,"구월동, 남동구, 인천",37.449972,126.709778,2024-05-22 21:29:40.537362,240,20000,1,5,2
1119,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-07-01 22:16:18.495798,180,15000,1,2,0
1120,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-06-02 03:18:24.772592,270,35000,2,3,3
1121,"지산동, 동구, 광주",35.140604,126.923725,2024-06-07 19:41:12.472751,300,25000,2,4,2
1122,"정자동, 성남시, 경기도",37.359978,127.105793,2024-07-07 01:45:08.605939,240,30000,2,3,2
1123,"둔산동, 서구, 대전",36.354566,127.378047,2024-07-09 15:39:27.996839,180,30000,2,2,1
1124,"전하동, 동구, 울산",35.482112,129.429259,2024-06-02 16:55:14.547636,240,35000,6,1,0
1125,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-06-22 05:47:56.155836,90,15000,2,1,1
1126,"감천동, 사하구, 부산",35.098774,128.967137,2024-05-28 15:19:09.846999,300,35000,3,3,1
1127,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-07-06 23:20:27.300177,90,30000,5,6,1
1128,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-07 21:44:30.872863,150,30000,2,5,0
1129,"보정동, 용인시, 경기도",37.312194,127.107635,2024-07-07 03:40:27.899467,120,20000,1,5,2
1130,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-06-03 06:08:08.257916,210,25000,4,2,1
1131,"광안동, 수영구, 부산",35.153034,129.112549,2024-05-28 12:28:13.758693,150,15000,5,3,0
1132,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-06-30 22:12:06.859127,150,20000,2,3,0
1133,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-05-24 17:07:55.075963,60,20000,1,2,0
1134,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-07-06 02:29:09.147418,60,20000,2,3,3
1135,"봉명동, 유성구, 대전",36.353342,127.335049,2024-07-19 02:52:59.136456,60,25000,2,3,0
1136,"단구동, 원주시, 강원도",37.341945,127.945571,2024-07-13 10:44:32.370770,60,30000,2,3,2
1137,"부평동, 부평구, 인천",37.490398,126.725359,2024-06-24 00:47:11.539820,150,20000,5,5,0
1138,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-05-29 06:57:48.953213,60,30000,3,2,1
1139,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-06 02:33:10.326344,300,30000,3,6,2
1140,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-01 22:47:50.388790,210,30000,6,2,3
1141,"우동, 해운대구, 부산",35.163184,129.163564,2024-07-09 19:22:51.898570,300,15000,1,1,0
1142,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-07-16 20:21:54.501780,300,35000,4,2,0
1143,"보정동, 용인시, 경기도",37.312194,127.107635,2024-07-08 10:12:51.987110,150,25000,6,3,1
1144,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-05 22:30:02.513783,120,25000,5,4,0
1145,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-28 15:51:16.115926,120,25000,4,2,3
1146,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-13 12:07:14.962165,300,35000,6,2,3
1147,"퇴계동, 춘천시, 강원도",37.865694,127.724018,2024-06-25 07:20:23.098381,120,30000,4,2,2
1148,"은행동, 중구, 대전",36.325645,127.423554,2024-07-11 22:49:08.271701,270,30000,4,3,0
1149,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-28 04:56:57.927466,240,20000,6,1,3
1150,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-15 06:07:14.086049,210,35000,4,2,1
1151,"잠실동, 송파구, 서울",37.51154,127.082563,2024-07-15 00:24:30.094108,300,20000,1,3,0
1152,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-06-11 18:08:25.988217,210,20000,5,5,2
1153,"구월동, 남동구, 인천",37.449972,126.709778,2024-06-26 17:55:55.525700,180,25000,4,3,3
1154,"동인동, 중구, 대구",35.871309,128.597235,2024-07-18 16:32:02.991073,270,15000,6,3,0
1155,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-06-23 04:31:38.356843,180,20000,5,5,3
1156,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-01 10:02:45.462043,210,25000,5,1,0
1157,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-07-08 19:11:19.825367,60,25000,3,6,1
1158,"봉명동, 유성구, 대전",36.353342,127.335049,2024-05-22 19:57:17.067809,60,25000,1,4,3
1159,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-28 00:10:19.231143,210,20000,5,4,0
1160,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-03 14:02:34.584872,150,35000,6,3,0
1161,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-03 16:21:50.440513,300,15000,5,6,2
1162,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-16 12:39:20.221605,180,30000,1,6,3
1163,"삼성동, 강남구, 서울",37.514086,127.056364,2024-07-12 22:11:16.245572,120,20000,1,6,1
1164,"치평동, 서구, 광주",35.151066,126.849492,2024-07-18 13:00:24.104739,240,25000,5,1,1
1165,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-26 20:59:43.107947,180,15000,4,2,0
1166,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-07-16 16:26:37.238054,150,20000,1,6,3
1167,"우동, 해운대구, 부산",35.163184,129.163564,2024-06-16 23:01:12.991532,60,25000,3,1,3
1168,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-09 18:44:58.404760,270,20000,2,3,0
1169,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-06-22 05:51:07.238024,150,15000,5,5,0
1170,"잠실동, 송파구, 서울",37.51154,127.082563,2024-07-07 00:09:29.023015,180,25000,5,6,2
1171,"지산동, 동구, 광주",35.140604,126.923725,2024-07-17 03:03:44.048263,300,35000,5,4,2
1172,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-20 16:40:11.910100,270,20000,1,3,1
1173,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-13 10:28:03.187714,120,20000,5,4,1
1174,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-05-28 11:08:04.110989,180,20000,2,1,0
1175,"둔산동, 서구, 대전",36.354566,127.378047,2024-05-29 08:15:16.358125,240,30000,2,4,1
1176,"전하동, 동구, 울산",35.482112,129.429259,2024-06-13 03:50:35.003112,120,35000,6,3,3
1177,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-06-07 00:13:02.451770,150,30000,4,2,3
1178,"정자동, 성남시, 경기도",37.359978,127.105793,2024-07-08 16:11:00.993770,240,15000,4,4,0
1179,"감천동, 사하구, 부산",35.098774,128.967137,2024-07-17 17:50:26.906245,150,35000,5,4,2
1180,"동인동, 중구, 대구",35.871309,128.597235,2024-07-19 19:10:06.747621,150,30000,6,5,0
1181,"은행동, 중구, 대전",36.325645,127.423554,2024-06-21 02:42:25.834359,150,15000,6,1,2
1182,"잠실동, 송파구, 서울",37.51154,127.082563,2024-06-17 14:03:06.385144,150,15000,2,6,0
1183,"단구동, 원주시, 강원도",37.341945,127.945571,2024-07-03 14:48:15.232856,240,35000,4,6,2
1184,"문흥동, 북구, 광주",35.179975,126.931675,2024-07-16 09:33:28.099722,240,15000,5,5,2
1185,"삼청동, 종로구, 서울",37.58861,126.981469,2024-06-11 04:31:47.619117,270,25000,1,1,3
1186,"지산동, 동구, 광주",35.140604,126.923725,2024-06-10 10:45:19.225291,240,20000,1,6,0
1187,"잠실동, 송파구, 서울",37.51154,127.082563,2024-06-01 08:20:59.953904,210,20000,1,5,0
1188,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-12 09:47:08.860569,90,30000,1,1,3
1189,"봉명동, 유성구, 대전",36.353342,127.335049,2024-05-28 22:01:07.792438,60,35000,3,2,1
1190,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-06-22 02:29:16.149915,60,35000,5,6,0
1191,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-21 18:16:24.832820,240,30000,5,5,1
1192,"범어동, 수성구, 대구",35.858366,128.628559,2024-06-25 04:33:15.744530,60,20000,2,2,0
1193,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-06-04 04:11:42.060102,60,20000,4,2,3
1194,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-27 13:43:23.708369,180,25000,6,3,1
1195,"봉명동, 유성구, 대전",36.353342,127.335049,2024-05-27 10:51:56.497918,210,15000,4,3,1
1196,"은행동, 중구, 대전",36.325645,127.423554,2024-06-26 20:11:04.912919,60,30000,5,4,1
1197,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-06-21 14:52:54.924579,120,15000,2,2,0
1198,"부평동, 부평구, 인천",37.490398,126.725359,2024-06-11 14:54:46.510963,60,30000,2,5,0
1199,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-07-14 19:43:11.997869,120,15000,5,2,3
1200,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-06-03 23:25:42.889965,300,20000,1,1,1
1201,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-07-12 09:50:53.496698,60,20000,4,4,3
1202,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-06-01 02:50:24.731104,120,20000,4,2,1
1203,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-06-08 06:18:59.726074,90,30000,1,5,1
1204,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-10 10:20:21.251783,120,35000,5,1,3
1205,"삼청동, 종로구, 서울",37.58861,126.981469,2024-07-03 19:52:52.279136,270,20000,3,5,1
1206,"봉명동, 유성구, 대전",36.353342,127.335049,2024-05-25 10:53:49.679928,210,20000,2,1,1
1207,"둔산동, 서구, 대전",36.354566,127.378047,2024-05-25 21:48:50.976466,240,20000,6,2,0
1208,"지산동, 동구, 광주",35.140604,126.923725,2024-07-16 08:42:33.433832,300,20000,1,2,3
1209,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-07-14 20:28:08.326849,120,35000,4,5,2
1210,"동인동, 중구, 대구",35.871309,128.597235,2024-06-03 10:18:47.202295,90,30000,6,6,0
1211,"학산동, 중구, 울산",35.553244,129.254319,2024-06-15 05:31:03.783193,240,15000,3,4,3
1212,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-04 11:45:50.663022,270,35000,6,4,1
1213,"전하동, 동구, 울산",35.482112,129.429259,2024-05-24 01:43:40.300447,60,20000,4,2,1
1214,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-07-05 23:47:08.568163,90,20000,3,3,1
1215,"단구동, 원주시, 강원도",37.341945,127.945571,2024-05-29 10:37:04.854521,180,25000,4,6,0
1216,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-05-27 01:11:29.467121,90,25000,6,6,2
1217,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-04 03:34:46.061463,270,30000,4,1,1
1218,"단구동, 원주시, 강원도",37.341945,127.945571,2024-07-06 02:50:09.307113,180,25000,3,5,2
1219,"동인동, 중구, 대구",35.871309,128.597235,2024-06-02 07:51:43.034450,120,25000,3,1,1
1220,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-05-24 17:33:02.745941,90,35000,4,5,1
1221,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-06-19 13:29:29.848895,210,15000,6,3,0
1222,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-05-29 19:49:35.186660,240,30000,2,6,3
1223,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-05-29 13:53:58.342416,300,30000,2,4,1
1224,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-10 17:18:06.228306,210,20000,3,1,0
1225,"지산동, 동구, 광주",35.140604,126.923725,2024-06-05 04:28:26.962767,90,35000,3,6,0
1226,"치평동, 서구, 광주",35.151066,126.849492,2024-07-18 19:53:55.086263,210,35000,2,1,2
1227,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-07-03 06:35:35.297875,300,35000,2,6,2
1228,"정자동, 성남시, 경기도",37.359978,127.105793,2024-06-15 03:16:32.891745,270,35000,1,2,1
1229,"치평동, 서구, 광주",35.151066,126.849492,2024-06-08 11:13:29.448596,180,15000,1,4,1
1230,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-05 14:25:38.599417,240,15000,3,4,3
1231,"동인동, 중구, 대구",35.871309,128.597235,2024-07-12 08:09:48.918924,90,15000,6,3,1
1232,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-23 22:04:42.776093,60,25000,4,5,3
1233,"잠실동, 송파구, 서울",37.51154,127.082563,2024-06-25 05:03:41.649057,120,15000,2,1,3
1234,"전하동, 동구, 울산",35.482112,129.429259,2024-05-25 21:05:19.342154,240,35000,4,1,2
1235,"감천동, 사하구, 부산",35.098774,128.967137,2024-05-21 07:41:11.493111,270,20000,6,3,2
1236,"문흥동, 북구, 광주",35.179975,126.931675,2024-06-15 01:25:11.475036,150,20000,2,5,2
1237,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-06-27 00:31:55.984043,300,30000,2,5,0
1238,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-05 08:04:19.406995,210,35000,2,2,3
1239,"전하동, 동구, 울산",35.482112,129.429259,2024-06-21 02:26:54.108865,90,20000,1,6,0
1240,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-07-05 15:46:20.311438,300,35000,2,1,2
1241,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-05-29 10:14:43.509732,60,25000,5,4,0
1242,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-07-15 13:09:49.283390,300,15000,4,5,1
1243,"학산동, 중구, 울산",35.553244,129.254319,2024-07-13 16:36:36.577531,120,30000,2,1,1
1244,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-11 02:47:32.562596,240,30000,6,1,2
1245,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-05-24 22:23:02.402483,120,15000,3,5,0
1246,"삼청동, 종로구, 서울",37.58861,126.981469,2024-07-02 06:14:24.921738,150,15000,4,5,3
1247,"연수동, 연수구, 인천",37.418887,126.678118,2024-06-06 15:49:13.668190,180,15000,3,4,3
1248,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-08 00:31:42.613548,120,15000,3,2,3
1249,"광안동, 수영구, 부산",35.153034,129.112549,2024-07-19 04:03:10.185632,90,25000,3,6,3
1250,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-07-09 20:31:38.050087,150,15000,4,4,2
1251,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-05-29 15:48:43.496787,150,20000,6,1,2
1252,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-06-27 21:01:39.977138,270,30000,5,2,1
